iterations,error_feas_max,error_feas_mean,error_opt_max,error_opt_mean,error_total_mean
172,0.0004276327577421142,0.0003431479773467735,0.001501968944434777,0.0004733920943555776,0.00040827003585117556
173,0.0005245334086395603,0.000424891743374319,0.0019738398620421384,0.0009362587931186844,0.0006805752682465017
174,0.0008095104674353378,0.0006121980180841214,0.0019750103879999474,0.0010103613521489578,0.0008112796851165396
175,0.0011888834115896996,0.0008092229149492021,0.0021833421786730325,0.0010139819842428888,0.0009116024495960454
176,0.0014977757859245809,0.0009183738630560154,0.002349219835755578,0.00129672545919992,0.0011075496611279677
177,0.0017306772346203573,0.0009609811975305206,0.0024813982993620093,0.001399281644775269,0.0011801314211528947
178,0.002016539168863061,0.00141924871684183,0.0036600823445486945,0.0024173660123413374,0.0019183073645915837
179,0.0027767870057571965,0.0013816965946886399,0.004464794625642625,0.0025039464321467606,0.0019428215134177002
180,0.003759164548880318,0.0025950929160003934,0.00503164289973301,0.0021430963306438454,0.002369094623322119
181,0.004632367399689446,0.0012576261573056472,0.00190330776109035,0.0010167125331478858,0.0011371693452267664
182,0.005739052284431621,0.00198697254406817,0.0055205671258625535,0.002375771263410073,0.0021813719037391214
183,0.006784403772817876,0.0028987496903883246,0.009102415969255866,0.0025684442800665754,0.00273359698522745
184,0.007419010399956507,0.0034239754532353573,0.011611164360591706,0.002620933763620528,0.0030224546084279425
185,0.008166911840955662,0.0037265385004230205,0.013788380410219604,0.0028950844424863267,0.0033108114714546734
186,0.008388206165849798,0.0025339872110091846,0.015902390574822487,0.003146956933548724,0.0028404720722789542
187,0.00814064844195439,0.003483632438973567,0.0041127247827560266,0.0011565328658631722,0.0023200826524183695
188,0.007522884173839369,0.004933949665318996,0.020476158293353128,0.009258001276287463,0.00709597547080323
189,0.0005604150050184745,0.00038964676676916634,0.0028592002955737965,0.0008905400014984936,0.00064009338413383
190,0.0003728567941653125,0.00023329740316632708,0.0028512204723581884,0.0006900687549493876,0.0004616830790578573
191,0.0004063863741183753,0.00019787163504957623,0.0030468433661813886,0.0010060211091911888,0.0006019463721203825
192,0.00044171727316201964,0.000267923178434707,0.0014945657500159007,0.0007178862265095625,0.0004929047024721347
193,0.0004794623953168383,0.0003702724153726633,0.002864996237468328,0.0009361982052690766,0.00065323531032087
194,0.000540763144130461,0.0005017529049609988,0.002870220947656358,0.0013959978641787734,0.0009488753845698861
