iterations,error_feas_max,error_feas_mean,error_opt_max,error_opt_mean,error_total_max,error_total_mean
458,0.0014389265237412566,0.0009424034604468447,0.007596300895109882,0.0028684667888330176,0.004247844787843915,0.0019054351246399314
459,0.0014746433309463297,0.0011215769549193844,0.00920165601709716,0.0033475651300461733,0.0053381489929647495,0.0022345710424827793
460,0.0014964897435085708,0.0009675332197303148,0.0055639061772777285,0.0016856111203851648,0.0030869731517604733,0.0013265721700577398
461,0.0015269193366121193,0.001239542113844356,0.00911825817739508,0.001617105332505471,0.005013021939839217,0.0014283237231749134
462,0.0015458821211289827,0.0009834147395181474,0.006235381291185396,0.0023985688737135956,0.0035718665469453873,0.0016909918066158713
463,0.0015644959999113472,0.0010484249091938036,0.00571523498658489,0.0014574176796634203,0.0032154234631063122,0.0012529212944286119
464,0.0016017345685563893,0.0011065293238632398,0.009272003138124785,0.004496492115711039,0.005419982987048463,0.0028015107197871393
465,0.0008140839360351441,0.00043984978837109375,0.007416742871048144,0.0027246064920877886,0.004115413403541644,0.001582228140229441
466,0.00078621092531873,0.0005643258969556108,0.006448706940034373,0.0026465044996232608,0.0036174580617099757,0.0016054151982894354
467,0.0007620199983805398,0.0004415569129794577,0.00808274091459047,0.0031771473293838214,0.004249807947078643,0.0018093521211816396
468,0.0007378638402736716,0.0005309706395201846,0.00855403788097093,0.0026360950300659907,0.004478506513064205,0.0015835328347930879
469,0.0007139490384087703,0.0004248370451827968,0.008056897225837356,0.0020199931624446743,0.004385423132123064,0.0012224151038137357
470,0.0007176237759016878,0.0005698157714911841,0.006347959265403837,0.0011057529203383793,0.0032448973681877195,0.0008377843459147817
471,0.0007578814913732812,0.0004392645223384553,0.008194375874842478,0.0038057719367906653,0.004442496389157802,0.0021225182295645604
472,0.0007760398901393783,0.0005902716487208437,0.005157543445061332,0.0009010161336850464,0.00292422250560807,0.000745643891202945
473,0.0007848320933678874,0.0005827074986028051,0.0018759982862413737,0.0003139847725213658,0.0012824213456951905,0.0004483461355620854
474,0.0007841524217356167,0.0006227306679480297,0.005315911269967999,0.0015523538463104382,0.002944772255112887,0.0010875422571292343
475,0.0007727116280293033,0.0005601250579580182,0.008658511546537231,0.0025996251222043386,0.00454101431108637,0.0015798750900811787
476,0.0007538661426807472,0.0005524668194885504,0.005538410562560445,0.0018540995452615149,0.003099253412776839,0.0012032831823750325
477,0.0007562028146085397,0.0005293988883446819,0.008915154085317692,0.0020778614214620856,0.00481725095082686,0.0013036301549033836
478,0.0008148227924279032,0.000618664940645766,0.0072896674512562265,0.002213598168109315,0.004011738580470534,0.001416131554377541
479,0.0008677636569092716,0.0006291170273155086,0.00900950562661305,0.004156486341109659,0.004734451754415289,0.002392801684212584
480,0.000913680813077376,0.0006080570844605129,0.008823277451794814,0.002701261029144481,0.004734211629476288,0.0016546590568024971
481,0.0009889885856741044,0.0006985416716224078,0.009063929842489939,0.0029189086464620254,0.004858891877259979,0.0018087251590422164
482,0.0010768461567779483,0.0007708182997980022,0.008874957017166306,0.002598383138839369,0.004939579298264855,0.0016846007193186859
483,0.001154759040994216,0.0009265884571037197,0.0089870561914057,0.00313790198225974,0.0049397030180635204,0.0020322452196817305
484,0.0011762683828051635,0.0007957576852052197,0.009068776111851763,0.0031029224931289814,0.004837389915948418,0.0019493400891671005
485,0.0012500563195061744,0.0009045989634727941,0.0090396980735603,0.0036098711184696917,0.0051448771965332376,0.0022572350409712427
486,0.0013196004400747902,0.0010115032977534143,0.004743315474920394,0.0023276556632011404,0.0027029342237515374,0.0016695794804772774
487,0.001367177062985071,0.0008758633604996433,0.006737750252920085,0.0025205556598166343,0.0037085491039309253,0.0016982095101581393
488,0.001409052407399256,0.001028304104507303,0.009083962719149493,0.0030143036618231656,0.004968859055205768,0.002021303883165234
489,0.0014537679920926924,0.001103372686359533,0.005185397914107137,0.0013906206031494965,0.0028878848569043715,0.001246996644754515
490,0.0014947991053508656,0.0010256714836859465,0.008890557716275818,0.0031987387074929484,0.00488459166547391,0.0021122050955894476
491,0.001537508554374682,0.0010572164558540753,0.009899863403774778,0.004215603539059953,0.005330597009150271,0.0026364099974570143
492,0.001569623887676105,0.0011842711619573312,0.007584219789151503,0.0031184713131583884,0.004231899398264237,0.0021513712375578605
493,0.0015908669050102766,0.001112602912419499,0.01007647930501509,0.003024667254359372,0.005386536416082796,0.0020686350833894356
494,0.0016112294102562093,0.0010742152674159022,0.010235085126771976,0.00317654859072374,0.0054623162383972785,0.002125381929069821
495,0.0016355935721259712,0.0012200143845630081,0.009555386617994986,0.003652076212521551,0.005542702096307725,0.0024360452985422803
496,0.0008025154345815449,0.0004457481400244181,0.005540744681717553,0.001051421599995997,0.0029851311755635904,0.0007485848700102077
497,0.0007807909428728983,0.0004085462612934888,0.008485362067432495,0.00403670511716954,0.004527737761784111,0.0022226256892315145
498,0.0007725527145617186,0.0006831028197632685,0.0074003862763969315,0.0017120719562914184,0.004079590112949006,0.0011975873880273435
499,0.0007732320419159297,0.0005075538773198926,0.007998793184765736,0.0026571057810125622,0.004184225634325714,0.0015823298291662278
500,0.0007649609594267442,0.00042956907283784706,0.008752908675560766,0.0027180575646252618,0.004571329628810885,0.0015738133187315547
501,0.000743115570996491,0.000515851069224511,0.008236538287759956,0.0024913988395602023,0.004468279675168916,0.0015036249543923567
502,0.0007618501728434644,0.0005563673857536678,0.004360588861737212,0.0011362530407186006,0.002376776449571619,0.0008463102132361342
503,0.0007846341922493985,0.000688514803413133,0.00823876016929795,0.0034810674683555796,0.004471723815399799,0.0020847911358843566
504,0.0007981804662751446,0.0004340370607907892,0.005879554587370422,0.002588678364102366,0.0031463627181953398,0.0015113577124465775
505,0.0008023064514898875,0.0006031801806781913,0.005579677494075554,0.0015826614037424982,0.0029995368023521566,0.0010929207922103445
506,0.0007964451515780141,0.0006210787860326954,0.0040139511419841605,0.0011530029649739373,0.0024051981467659135,0.0008870408755033164
507,0.0007810089211673381,0.0006231081536609347,0.007083139300402692,0.003157577941252901,0.0038888297224593444,0.0018903430474569178
508,0.0007668681659970956,0.0006866697295976222,0.006220396664909378,0.0019503363687397462,0.0034543837685433094,0.001318503049168684
509,0.0008202138305386103,0.0006129194978156287,0.006535592481634029,0.0036199603660261558,0.0036472823069990416,0.002116439931920893
510,0.0008674310771345654,0.0006794439909307904,0.008969097851514177,0.0030953864579167075,0.00481271893652352,0.0018874152244237493
511,0.0009101515484183324,0.000677703850139872,0.004260323777946549,0.001477956012333916,0.002550361590604055,0.0010778299312368938
512,0.0009544258546825194,0.0006941265966456027,0.0021033317274406216,0.0005162602299789864,0.001528878789023343,0.0006051934133122946
513,0.001027313948592989,0.0007393931978888286,0.007022597169585924,0.003044620456154882,0.003755534369961039,0.0018920068270218554
514,0.0011102135663272378,0.0008289811435489684,0.008334864529402432,0.0035541070275264437,0.004616757502854181,0.002191544085537706
515,0.001186550375028119,0.0008968530512331113,0.009255444323566302,0.0038394964421410195,0.005102582566489134,0.0023681747466870653
516,0.0012582116300623627,0.000808620823525287,0.0059213990452214645,0.0023832572567743836,0.003204079178875964,0.0015959390401498355
517,0.0013232882300399159,0.0008917539940606836,0.006393515705972696,0.001822713816089101,0.0035875641721647613,0.001357233905074892
518,0.001378535133419827,0.0010969946600471036,0.00878996959872285,0.003513102215562114,0.005062291281389349,0.002305048437804608
519,0.0014263806792012227,0.0009933089407830576,0.008724317813200237,0.004225708281052837,0.005049256532194013,0.0026095086109179473
520,0.0014673605125399855,0.0011601912918739955,0.009524398214207926,0.0022988585290260556,0.005465233420637777,0.0017295249104500253
521,0.0015224967352463119,0.0012253865719383172,0.009303554646070234,0.0025911758381245583,0.005264088646569485,0.001908281205031438
522,0.0015725991934229396,0.0009851845412713824,0.006019733720584391,0.002172234685250729,0.00343034455896817,0.0015787096132610554
523,0.0016102617209603062,0.001160182193748091,0.005468662111540044,0.0031528620549114103,0.0030986669745746353,0.0021565221243297506
524,0.0016421945524939658,0.0012339104882344554,0.008497549832549408,0.0023846913041832467,0.004991287916112646,0.001809300896208851
525,0.0014953864977552,0.0009600800899266044,0.005944611161851101,0.002519368471048415,0.0034003685614107495,0.0017397242804875093
526,0.0016857153690991787,0.0011663720169856392,0.00677762351724693,0.0023877005792628577,0.004117696280100184,0.0017770362981242489
527,0.0008353103879935973,0.0005874718777226838,0.007889511518412693,0.0021721884792629135,0.00410097045146296,0.0013798301784927985
528,0.0008341467289183263,0.0004737923313677003,0.008528105071054996,0.0032270345510192902,0.0045338367746797625,0.0018504134411934953
529,0.000850211797228514,0.0004910976022872545,0.007573767587039777,0.0023560925140619984,0.0039592559258535085,0.0014235950581746263
530,0.0007449602285664926,0.0005045593327960708,0.007926669734688148,0.002775307379805657,0.004230592328756656,0.001639933356300864
531,0.0008215518955048694,0.0004861659560877656,0.0071480938241695775,0.002527567098683324,0.003777706880317976,0.0015068665273855447
532,0.0007910964838701128,0.00042242379148765927,0.006020722282287075,0.002673722084393838,0.0032042352140811484,0.0015480729379407485
533,0.0007709984053885052,0.0006050830422082985,0.007063333151267652,0.002149904620506065,0.0038074755966160524,0.001377493831357182
534,0.0007938890626357292,0.0005485049173404068,0.008360408682204903,0.002513821177856647,0.004538098134662165,0.0015311630475985266
535,0.0008112863910990268,0.0006138081358670856,0.005404709069646127,0.0006503153155107594,0.0029881245052304894,0.0006320617256889225
536,0.0008203091540388479,0.0006034240394437666,0.006006794934495249,0.0030389232360133016,0.003211307604999969,0.0018211736377285344
537,0.0008199129953161752,0.0006412469837814535,0.008213251663737535,0.0029039768611546397,0.0044295260505719195,0.0017726119224680467
538,0.0007160152259263943,0.0004983002617989123,0.00899108472293314,0.00299584789393795,0.0047080517098473315,0.0017470740778684313
539,0.0007997500702200936,0.0006049022729097085,0.007028382511690214,0.001914099062534588,0.0038632833435187568,0.0012595006677221484
540,0.0008490262931946489,0.0006340128895828262,0.009113377148816718,0.003047238214131307,0.004929164203823151,0.0018406255518570666
541,0.0009015997946569124,0.0007006175063701392,0.006781869654943809,0.0026530283449313205,0.003611762990472046,0.0016768229256507298
542,0.0009472852609926983,0.0007106693013949555,0.007438372370070169,0.001920168551575952,0.00413542236679039,0.0013154189264854535
543,0.0009855243518252946,0.0007475355810359137,0.004344210833427378,0.0016322125495442797,0.0023981191823017646,0.0011898740652900967
544,0.001006277959978075,0.0007610022655153401,0.006464233490062683,0.0022379150899597693,0.0034624958283855324,0.0014994586777375546
545,0.001069419011873422,0.0008189445844649101,0.00571470661083459,0.0029428096222111023,0.0031044403688416243,0.001880877103338006
546,0.001153219759807024,0.0008320656932799618,0.009516005815331987,0.004544788080742732,0.0052318857431704925,0.0026884268870113466
547,0.0012365943903586002,0.000842702874707878,0.004199420686440147,0.0013720725758089903,0.0027180075383993734,0.001107387725258434
548,0.001318919384247676,0.0011223664154112222,0.008390123994093083,0.0021452036475987815,0.004568857211137462,0.0016337850315050022
549,0.00138329097872041,0.0011362788154281917,0.006200527114374899,0.0026634467156892577,0.0035856048432913804,0.001899862765558725
550,0.001441481354469334,0.0010950739616856513,0.008778566963635862,0.0032273076550942146,0.004960091596921424,0.002161190808389933
551,0.0013883299692133587,0.0009577580015045356,0.007200105237061305,0.0017689659792492526,0.004000107896412959,0.0013633619903768942
552,0.0014068408983356133,0.0008857914791716357,0.007775519983183985,0.003671593435598705,0.004577549128362339,0.0022786924573851707
553,0.0016046818384030104,0.0010572683832395385,0.009785335168106278,0.0022158766908932175,0.005209117467326746,0.0016365725370663781
554,0.0016516689022859643,0.0010969701209739878,0.005726513556873704,0.0023960946275757293,0.003295302799319353,0.0017465323742748584
555,0.0016908247126377353,0.0009285721045112384,0.010188638490573462,0.0030505856617748586,0.005410958680648755,0.0019895788831430484
556,0.00172219319304673,0.0010903211162690458,0.007264923351015936,0.0030584566006076294,0.004335361720653793,0.0020743888584383373
557,0.001729154001627883,0.0013269147761402953,0.00972977272190048,0.0028135967488526707,0.005620618534898844,0.002070255762496483
558,0.0008786926675074442,0.0005408838632585636,0.007937618545885544,0.0027202023103878106,0.004120179238337894,0.001630543086823187
559,0.000882510992981587,0.0006368297067204697,0.0076427682559917776,0.001953087599387171,0.003986942267146532,0.0012949586530538206
560,0.0008808638361189651,0.0005823495140405302,0.007747485665943312,0.0013718628796159623,0.004080713656384482,0.0009771061968282461
561,0.0008728965522461736,0.0004983412204557028,0.006141918703530512,0.0024732311704073195,0.003271690217413055,0.001485786195431511
562,0.0008511767860857732,0.0006460762834981888,0.0055952735495945795,0.0006425593129469061,0.0030012576459352283,0.0006443177982225475
563,0.0008239692625656931,0.0005327042126254775,0.006286594571211358,0.0015383060659674645,0.0035229603533525975,0.0010355051392964708
564,0.000789833693131788,0.0005427590219259652,0.008497571895680464,0.004486957069795818,0.004510322235338886,0.002514858045860892
565,0.0007919886752377565,0.0005436291081933088,0.003719575767671468,0.0008006023771013905,0.0021455647857511,0.0006721157426473496
566,0.0008127602428733442,0.0006374719786806104,0.003265629595850624,0.0007982216179397891,0.0019330714368612522,0.0007178467983101997
567,0.0007469603791914207,0.0005927824080699815,0.006942857061306476,0.0022545285466802865,0.0038449074822943033,0.001423655477375134
568,0.0008270301879189985,0.0005233272325283356,0.00713826321503305,0.002951493583311294,0.0037815168945228056,0.001737410407919815
569,0.0008283904515458688,0.0006226306057769628,0.009069377166379157,0.004074513051450177,0.004748022130786571,0.0023485718286135695
570,0.0008240701689076004,0.0005989681452667002,0.005443289416084773,0.0016381995061118958,0.0029352794134518065,0.001118583825689298
571,0.0008682715603367727,0.0005969655746190033,0.009071725764877676,0.003460700755232071,0.004946686618327292,0.002028833164925537
572,0.0009266304712468371,0.0008033193940573637,0.008138151534708421,0.002457638460966533,0.004461857923073894,0.0016304789275119482
573,0.000979833973169648,0.000723994865268132,0.009042256192532213,0.00233118732144903,0.004744963567930244,0.0015275910933585809
574,0.001025949126415108,0.0007847294230264342,0.00667652873008901,0.0031310820894471527,0.0037706533871976777,0.0019579057562367935
575,0.0010531117927107243,0.0008437099349075695,0.00516950668201146,0.0018955590743381806,0.0030505311811101945,0.001369634504622875
576,0.0010777637615257778,0.0007994339324527252,0.005287911232607405,0.001894646494724731,0.002861384701341546,0.0013470402135887282
577,0.00115532118547916,0.0008580895345140114,0.008541018072110242,0.0029210598314936926,0.004625069760872964,0.0018895746830038522
578,0.0012316396007780465,0.0008406691400721933,0.00832593935238877,0.0028492754491917568,0.004513596856531253,0.001844972294631975
579,0.0013158311688456759,0.0009217569561202366,0.009074748627514366,0.0017092027240415701,0.0048189985874540365,0.0013154798400809033
580,0.0013847551167435253,0.0008907367876966821,0.009658013375800977,0.00196730965573942,0.005374801717132472,0.0014290232217180512
581,0.0013344084468869112,0.0009437759164336416,0.009659664135258286,0.0048696157071663705,0.005497036068472997,0.002906695811800006
582,0.0015209060145521518,0.0009075139088625018,0.008602563767588448,0.004210867726014389,0.004679272102081232,0.0025591908174384453
583,0.0015857026217476877,0.001215566802758887,0.009940743486568033,0.003492895578755373,0.005663231675058044,0.0023542311907571297
584,0.001639148252319638,0.000991903451826111,0.008233027885753518,0.002750879223404878,0.004414909527436715,0.0018713913376154942
585,0.0016888486471000454,0.0012304892852593955,0.009876934755741052,0.004040326233493304,0.005582747868349898,0.00263540775937635
586,0.0017360924604555021,0.00115876444262655,0.00989303601058912,0.004492945399115247,0.00533413087147372,0.0028258549208708987
587,0.0017563432505907416,0.0010705182030604043,0.010592600420441457,0.004065754084212349,0.006040269516191767,0.002568136143636376
588,0.0017719783487910887,0.0012333534784576658,0.005625325774736574,0.002898753358242118,0.0032467917713586737,0.002066053418349892
589,0.0009093568960501829,0.0004406662326635181,0.007665047852618658,0.0015115882965849908,0.004107811691744961,0.0009761272646242547
590,0.0009106829294285982,0.0005442012669692822,0.008048180121607962,0.003171853721571128,0.004428900159162004,0.001858027494270205
591,0.000903631815709056,0.0005776803702332476,0.0066900181865812425,0.0029738075527470783,0.0034718952973555673,0.0017757439614901629
592,0.0008963152476470258,0.0005705637641801113,0.006031048691327021,0.0021129409564427334,0.003422627278689216,0.0013417523603114223
593,0.0008788209154437314,0.0005502944967015861,0.008315981177083829,0.002509539002911716,0.004393331241460633,0.001529916749806651
594,0.0008532168803867415,0.0004816225641818264,0.008477760063956868,0.002606172335441223,0.004447216336736864,0.0015438974498115244
595,0.0008226740679415737,0.000616090426486845,0.007882600175204701,0.0022644243295273396,0.004334874445539906,0.001440257378007092
596,0.000786418862323031,0.0005862099000969622,0.005793363487285531,0.0018180454473040986,0.003200636435747313,0.0012021276737005304
597,0.0008070852720295079,0.0005983173940186218,0.009007619004848953,0.002624027649025415,0.004799961564734267,0.001611172521522018
598,0.0008233158556434701,0.0006347904247516806,0.009037713954206711,0.004377352822736639,0.004827344048961941,0.00250607162374416
599,0.0008319093850735919,0.0005952733197864398,0.008574849329078595,0.0036025077194544604,0.004603408295243134,0.0020988905196204504
600,0.0008369132724551277,0.0006158142076059404,0.006240001331666596,0.00380937556132755,0.0034747048866667542,0.002212594884466745
601,0.0008456249710934853,0.000613825563787864,0.006108158557206181,0.0026981934386711807,0.003234430429438999,0.0016560095012295225
602,0.000870390391081373,0.0005551915026352191,0.006103703093212079,0.0012509752064302816,0.003240479086287774,0.0009030833545327502
603,0.0008842834771153507,0.0006775281042820889,0.008690653245324758,0.0035690471472854144,0.004739445717854738,0.002123287625783752
604,0.0009861780876854259,0.0007309700682788268,0.00450206082912399,0.0007248813810630638,0.002667031575128022,0.0007279257246709454
605,0.0010372535004558733,0.0008121203535264628,0.006458512510548656,0.0015644518508281704,0.0035760173305950924,0.0011882861021773167
606,0.0010754550417743404,0.0006977465649370597,0.009195921111362929,0.004089719961834565,0.005068787193729959,0.002393733263385812
607,0.0011054849022621358,0.0008117373764533629,0.007935635040553666,0.002618837028157411,0.004453919782134069,0.001715287202305387
608,0.0011238425794852262,0.0009728889090703096,0.007300954731121207,0.002089745593776613,0.004188552074163993,0.0015313172514234614
609,0.0012070121824969352,0.0008484033058223494,0.005552297159515926,0.0011832520226866812,0.0033003657395502322,0.0010158276642545153
610,0.0012978668500734643,0.00096344072478325,0.00585197674582192,0.002419814106207716,0.003201385561110188,0.0016916274154954833
611,0.001385822588472251,0.0010917766283912327,0.008556850399293502,0.0026548375227849795,0.004564629862797357,0.0018733070755881064
612,0.0014610501659462793,0.0010610884065286332,0.00974413276061186,0.003759774875231616,0.0054538376550279915,0.002410431640880125
613,0.0015310746774259058,0.001116401944820567,0.01002164777380433,0.0026618975256489904,0.0056042285109151055,0.0018891497352347783
614,0.0015921160083006477,0.0009527878342819445,0.004980385414158851,0.001626936731357775,0.0030972498443207143,0.0012898622828198599
615,0.0016482725521758867,0.0011037937993421093,0.010054849644508883,0.003978287947668759,0.005726868593921964,0.0025410408735054347
616,0.001710639274084973,0.0010286210867827962,0.007610989107438429,0.0023091245335352334,0.0040886120201517355,0.001668872810159015
617,0.0017479944155633527,0.0011832594092866238,0.01052484265755618,0.0033483004065327274,0.00598345544546197,0.0022657799079096753
618,0.0017828095275389416,0.001116000966658469,0.010598689338098303,0.004317542041762024,0.006035820648414109,0.0027167715042102467
619,0.0018120246971585652,0.0011689224914905106,0.010255932723122937,0.0036325298022951034,0.005876793499834635,0.0024007261468928067
620,0.0009256073973375335,0.0005347378841178617,0.00839886413356272,0.0018399637458715698,0.004608133526088196,0.0011873508149947156
621,0.0009398085578671586,0.0005636534933532399,0.008046953855588682,0.002589305896499312,0.004233777108750934,0.001576479694926276
622,0.0009346283560404574,0.0005419015555895726,0.005169728000630857,0.0009954036530498843,0.002787407556367911,0.0007686526043197284
623,0.0009234559449906348,0.0005725916814060733,0.008302615509293124,0.0028267589957424893,0.004573284313586464,0.001699675338574281
624,0.0009065854508762454,0.00051623528537543,0.008751583265528393,0.002916099533660088,0.004592893682338924,0.001716167409517759
625,0.0008826573799070022,0.0006199191812969437,0.007969074945172828,0.0024328561248648352,0.00425688964996312,0.0015263876530808896
626,0.000825216439383226,0.0004669271956915827,0.008568204086263798,0.003827205064059434,0.004647237794039691,0.0021470661298755083
627,0.0008199784929695296,0.0005673944506756278,0.006206209440690074,0.0017904718641565786,0.0034258345674929355,0.0011789331574161032
628,0.0008097803852721502,0.0007029790962466704,0.007330431693306884,0.0024861395997616406,0.0040134079060758256,0.0015945593480041556
629,0.0008231330880738767,0.0006694117846456451,0.008090150687175099,0.002405537139346094,0.0043478336946049575,0.0015374744619958696
630,0.0008363186714681509,0.0006197225385013758,0.008934074980679132,0.0030535136979328976,0.0047783915173125495,0.0018366181182171367
631,0.000847725745881191,0.0006254987312927525,0.0071405811830728225,0.0022484507677615543,0.003971545869296266,0.0014369747495271536
632,0.0008995578732369206,0.0006567134717558047,0.006807535061991519,0.0021921198541351356,0.003800896017516951,0.0014244166629454702
633,0.0009312593311484604,0.0006377903875690545,0.009117805397937162,0.0021606481066200446,0.004948932975189261,0.0013992192470945494
634,0.000942449761548318,0.0007414132021176681,0.006411755982880651,0.0019689317584804166,0.0035861288129886183,0.0013551724802990425
635,0.0009963709062086861,0.0006531399199557716,0.009321110932405141,0.0059075243886486705,0.005003146092060988,0.0032803321543022207
636,0.0010546968263317378,0.0007517557454765047,0.008555380809538216,0.002491336258522176,0.004762586253660968,0.0016215460019993403
637,0.00109796256598788,0.0007137201425962542,0.009438621349457672,0.0023537942440894446,0.0052176142728252665,0.0015337571933428495
638,0.001130923907872956,0.0007921074424366098,0.009438301478962827,0.0034343580382096865,0.004965469378334839,0.0021132327403231483
639,0.0011528597504203643,0.0009102989724163192,0.0063112903143939195,0.0028508971684792004,0.0036821505132209296,0.0018805980704477599
640,0.0011796239418100647,0.0009004813104787265,0.005833861710933376,0.0011433490901733283,0.0034959962406364495,0.0010219152003260274
641,0.0012774192070794845,0.0008147427450690733,0.005717498182320883,0.002278745578473569,0.003419912701429425,0.0015467441617713212
642,0.001370930649351162,0.000825219302663798,0.00956761871033485,0.002542983867344497,0.005427289183135429,0.0016841015850041475
643,0.0014663088294795898,0.0010507537656879982,0.00961772077773555,0.005092429328500342,0.005405616467492537,0.0030715915470941706
644,0.0015503466559665384,0.00125006394080109,0.004718942972685908,0.0014532695408461431,0.003134644814325966,0.0013516667408236165
645,0.0016211948836952728,0.0009615391488319994,0.00627478102393465,0.002547200513919935,0.0035738317802622406,0.0017543698313759674
646,0.001684983251575111,0.0011124573293944478,0.010090813181939811,0.005228907872998337,0.0054416338143283265,0.0031706826011963923
647,0.0017263390768686067,0.0012619637941158025,0.010115419461382563,0.0038189486233290806,0.005763503641542583,0.002540456208722441
648,0.001755875895563403,0.0012819543537209866,0.007781207023182749,0.0026103517337396033,0.004580355547834805,0.001946153043730295
649,0.001461073671992056,0.0010918985652991367,0.010293564709277576,0.0034639830785939693,0.005877317227211378,0.002277940821946553
650,0.0017965664606952778,0.0011789151153603697,0.009612054357680548,0.0052679863298452844,0.00554728216979492,0.0032234507226028266
651,0.0009521574087450991,0.000525566775864466,0.008077433833052821,0.002468362684667144,0.00420676172764453,0.001496964730265805
652,0.0009725491078414479,0.000716175855221107,0.00866388079930719,0.0018792176714742589,0.0045441432094211545,0.0012976967633476831
653,0.0009671237762281756,0.0006303410324967686,0.006171150492011129,0.0013367884466284313,0.0032322982985109974,0.0009835647395626
654,0.0009575537790448847,0.0007268204285887261,0.008580588829962798,0.0025679260920627475,0.004524002135742647,0.0016473732603257368
655,0.0008704798736609298,0.0005293955006221087,0.008518380514770739,0.0037433194109595834,0.004519566150621915,0.0021363574557908467
656,0.0009138184136083601,0.0006717889845531722,0.0087861587489528,0.0017666816272053272,0.004614868449720863,0.0012192353058792496
657,0.0008894402402893193,0.0006123902433973311,0.006581573524652507,0.0021497558908465833,0.003470941891863453,0.001381073067121957
658,0.000857704423150727,0.0005212034410220035,0.005184136947857123,0.002274471434552983,0.0028101080910845483,0.0013978374377874932
659,0.0008251510299095171,0.000617058512476346,0.006608039295381121,0.0023127575014375732,0.003592652695309106,0.0014649080069569593
660,0.0008352363426314723,0.0006330910797731382,0.007715206810644713,0.003252149327191243,0.004249143505090603,0.0019426202034821907
661,0.00084025082442444,0.0007953673165094594,0.008732370175316249,0.0021898746763456835,0.004784099880163771,0.0014926209964275714
662,0.0008924287796642999,0.0007272103819113204,0.0064845435259080295,0.002657051009925391,0.0036587324161941985,0.0016921306959183555
663,0.0008662281843748937,0.0006047649226724935,0.009172759724293711,0.0024202560629454266,0.004938242221496171,0.00151251049280896
664,0.0009886189679210273,0.0006646496545531117,0.00846482999848979,0.003133439758782984,0.004726723484615617,0.0018990447066680482
665,0.0010035316223413527,0.000629886967005984,0.006407452076253404,0.0016130705815708916,0.0034381545482226115,0.001121478774288438
666,0.0010235604340355943,0.0007044681797593,0.009571513979221565,0.003011301864240544,0.005175132281853159,0.0018578850219999217
667,0.0010294610402081712,0.0006502690705321399,0.008220074083237619,0.004289572075508991,0.0045485001313881205,0.002469920573020565
668,0.0011277499556382887,0.0008081727763321738,0.006317877580954022,0.0022354969524725726,0.003431590046202007,0.0015218348644023736
669,0.0011599616633444494,0.0008323581788327872,0.008954886007761806,0.0034123305459847373,0.0048544628579060296,0.002122344362408762
670,0.0011859637366958505,0.0007767498664974637,0.009410142288767335,0.003642527926943408,0.0052545115765951994,0.0022096388967204356
671,0.0012132551983277291,0.0008818798153905856,0.00980847795965433,0.003891184503664915,0.005446088351461972,0.00238653215952775
672,0.0012592807110365762,0.0008944344756533718,0.008131394074638712,0.0029337570380788738,0.00466836274219654,0.0019140957568661225
673,0.0013583042014448984,0.0009378499422314064,0.009737056491832439,0.00486216641480771,0.005133780641867639,0.0029000081785195584
674,0.0014605810263257336,0.0009129061487690951,0.00233007451642529,0.000823861843122974,0.0017848263240216814,0.0008683839959460345
675,0.001554920128436511,0.0010366348535295752,0.0077031764114413245,0.004443061681121624,0.004522002151245122,0.0027398482673255996
676,0.0016348695567270938,0.0009108287513927181,0.00814193537448617,0.0036740412394652574,0.00472487868566986,0.002292434995428988
677,0.0016907083885613432,0.0010496171550429963,0.007936517401343799,0.0027543292312450524,0.004238556022372241,0.0019019731931440246
678,0.0017340778041770547,0.0009690916896838824,0.006399551643870943,0.0021113525593030643,0.003631431965996791,0.0015402221244934732
679,0.0017706372046815272,0.0011860558306431947,0.010524490497564177,0.003391487872374292,0.005982288887858537,0.002288771851508743
680,0.0018010644335465177,0.0013674110853639696,0.010399185710817077,0.005504658064003016,0.005570891829736745,0.0034360345746834936
681,0.0018201674399204184,0.001366463614510293,0.007879078416119225,0.003055610077757043,0.004314673638145945,0.0022110368461336675
682,0.000979273791869168,0.0006478284910171632,0.006373227000772965,0.002297832936041247,0.0036085306221463236,0.0014728307135292054
683,0.0010085049809706022,0.0006041722740911179,0.006029483151291685,0.002216068210212581,0.0032033612080318774,0.0014101202421518493
684,0.0010050149188214356,0.0004857478072209834,0.007522435489027089,0.0028086844884995243,0.003974054684917746,0.0016472161478602535
685,0.0009946765680103641,0.0006910801696678788,0.004144493221494609,0.001015895469541888,0.002294562213027528,0.0008534878196048834
686,0.0009758602389704647,0.0006211139307204147,0.0077843702266157866,0.002409595971788975,0.004159332232844001,0.0015153549512546946
687,0.0009497326722089936,0.0006485311390827921,0.008691912833153284,0.004044913025504511,0.00465915064338052,0.002346722082293652
688,0.0009238515350275733,0.0007331334014044133,0.005406731196627891,0.001799848866123174,0.003149331027419255,0.0012664911337637937
689,0.0008969545783861837,0.0006347154921402766,0.005742609410684963,0.0012125927072750248,0.0030952973794857383,0.0009236540997076507
690,0.0008692675813590667,0.0006337954556082052,0.00780166916314293,0.0039028787954520855,0.004335467707888161,0.0022683371255301454
691,0.0008612040896211458,0.0006110975424428646,0.00809749375783354,0.0019140623266378672,0.0044563698848357125,0.001262579934540366
